news_id,Date,Headline,Source,Market_Event,Sector,query_text,rank,predicted_ticker,final_score,bi_score,cross_score,boost,sentiment_label,sentiment_confidence,sentiment_score,sentiment_adjusted_score
1652,2025-08-04,Major oil spill sends energy stocks plummeting,The Motley Fool,Currency Devaluation,Consumer Goods,Major oil spill sends energy stocks plummeting | Currency Devaluation | Consumer Goods | Low | Neutral | Shanghai Composite,3,03175,0.811508,0.811508,0.0,0.0,negative,0.95815,-1,0.617121
1653,2025-05-21,Government subsidy program gives a lift to the agriculture sector,Reuters,Corporate Earnings Report,Telecommunications,Government subsidy program gives a lift to the agriculture sector | Corporate Earnings Report | Telecommunications | Low | Positive | FTSE 100,1,03165,0.776715,0.776715,0.0,0.0,positive,0.917761,1,0.954925
1653,2025-05-21,Government subsidy program gives a lift to the agriculture sector,Reuters,Corporate Earnings Report,Telecommunications,Government subsidy program gives a lift to the agriculture sector | Corporate Earnings Report | Telecommunications | Low | Positive | FTSE 100,2,03069,0.767563,0.767563,0.0,0.0,positive,0.917761,1,0.943673
1653,2025-05-21,Government subsidy program gives a lift to the agriculture sector,Reuters,Corporate Earnings Report,Telecommunications,Government subsidy program gives a lift to the agriculture sector | Corporate Earnings Report | Telecommunications | Low | Positive | FTSE 100,3,03169,0.766359,0.766359,0.0,0.0,positive,0.917761,1,0.942193
1654,2025-04-22,Quarterly report shows surprising losses for retail giants,The Hindu Business Line,Inflation Data Release,Consumer Goods,Quarterly report shows surprising losses for retail giants | Inflation Data Release | Consumer Goods | High | Positive | DAX,1,03175,0.800231,0.800231,0.0,0.0,negative,0.808206,-1,0.638543
1654,2025-04-22,Quarterly report shows surprising losses for retail giants,The Hindu Business Line,Inflation Data Release,Consumer Goods,Quarterly report shows surprising losses for retail giants | Inflation Data Release | Consumer Goods | High | Positive | DAX,2,02800,0.79869,0.79869,0.0,0.0,negative,0.808206,-1,0.637313
1654,2025-04-22,Quarterly report shows surprising losses for retail giants,The Hindu Business Line,Inflation Data Release,Consumer Goods,Quarterly report shows surprising losses for retail giants | Inflation Data Release | Consumer Goods | High | Positive | DAX,3,03032,0.797531,0.797531,0.0,0.0,negative,0.808206,-1,0.636389
1655,2025-06-01,New housing data release shows a slowdown in market activity,Wall Street Journal,Currency Devaluation,Telecommunications,New housing data release shows a slowdown in market activity | Currency Devaluation | Telecommunications | Medium | Positive | Dow Jones,1,03165,0.79865,0.79865,0.0,0.0,negative,0.970689,-1,0.60484
1655,2025-06-01,New housing data release shows a slowdown in market activity,Wall Street Journal,Currency Devaluation,Telecommunications,New housing data release shows a slowdown in market activity | Currency Devaluation | Telecommunications | Medium | Positive | Dow Jones,2,03077,0.797219,0.797219,0.0,0.0,negative,0.970689,-1,0.603756
1655,2025-06-01,New housing data release shows a slowdown in market activity,Wall Street Journal,Currency Devaluation,Telecommunications,New housing data release shows a slowdown in market activity | Currency Devaluation | Telecommunications | Medium | Positive | Dow Jones,3,03085,0.791335,0.791335,0.0,0.0,negative,0.970689,-1,0.5993
1656,2025-08-05,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Barron's,Currency Devaluation,Automotive,Major technology firm acquires a smaller rival in a multi-billion dollar deal | Currency Devaluation | Automotive | Low | Negative | DAX,1,03423,0.799819,0.799819,0.0,0.0,positive,0.692591,1,0.938306
1656,2025-08-05,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Barron's,Currency Devaluation,Automotive,Major technology firm acquires a smaller rival in a multi-billion dollar deal | Currency Devaluation | Automotive | Low | Negative | DAX,2,03448,0.799637,0.799637,0.0,0.0,positive,0.692591,1,0.938092
1656,2025-08-05,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Barron's,Currency Devaluation,Automotive,Major technology firm acquires a smaller rival in a multi-billion dollar deal | Currency Devaluation | Automotive | Low | Negative | DAX,3,02807,0.798054,0.798054,0.0,0.0,positive,0.692591,1,0.936235
1657,2025-06-23,Federal Reserve Chairman's speech causes market volatility,Yahoo Finance,Government Policy Announcement,Agriculture,Federal Reserve Chairman's speech causes market volatility | Government Policy Announcement | Agriculture | Low | Negative | Euro Stoxx 50,1,03039,0.800601,0.800601,0.0,0.0,negative,0.836676,-1,0.63314
1657,2025-06-23,Federal Reserve Chairman's speech causes market volatility,Yahoo Finance,Government Policy Announcement,Agriculture,Federal Reserve Chairman's speech causes market volatility | Government Policy Announcement | Agriculture | Low | Negative | Euro Stoxx 50,2,02840,0.800534,0.800534,0.0,0.0,negative,0.836676,-1,0.633087
1657,2025-06-23,Federal Reserve Chairman's speech causes market volatility,Yahoo Finance,Government Policy Announcement,Agriculture,Federal Reserve Chairman's speech causes market volatility | Government Policy Announcement | Agriculture | Low | Negative | Euro Stoxx 50,3,03077,0.798027,0.798027,0.0,0.0,negative,0.836676,-1,0.631105
1658,2025-03-23,Banking stocks dip after a major scandal is revealed,Wall Street Journal,IPO Launch,Aerospace & Defense,Banking stocks dip after a major scandal is revealed | IPO Launch | Aerospace & Defense | Low | Positive | NSE Nifty,1,03165,0.799364,0.799364,0.0,0.0,negative,0.942514,-1,0.611011
1658,2025-03-23,Banking stocks dip after a major scandal is revealed,Wall Street Journal,IPO Launch,Aerospace & Defense,Banking stocks dip after a major scandal is revealed | IPO Launch | Aerospace & Defense | Low | Positive | NSE Nifty,2,03182,0.798783,0.798783,0.0,0.0,negative,0.942514,-1,0.610567
1658,2025-03-23,Banking stocks dip after a major scandal is revealed,Wall Street Journal,IPO Launch,Aerospace & Defense,Banking stocks dip after a major scandal is revealed | IPO Launch | Aerospace & Defense | Low | Positive | NSE Nifty,3,03179,0.796748,0.796748,0.0,0.0,negative,0.942514,-1,0.609011
1659,2025-04-08,,Economic Times,Corporate Earnings Report,Healthcare,nan | Corporate Earnings Report | Healthcare | High | Negative | Dow Jones,1,03165,0.787428,0.787428,0.0,0.0,negative,0.867457,-1,0.616663
1659,2025-04-08,,Economic Times,Corporate Earnings Report,Healthcare,nan | Corporate Earnings Report | Healthcare | High | Negative | Dow Jones,2,03182,0.784311,0.784311,0.0,0.0,negative,0.867457,-1,0.614222
1659,2025-04-08,,Economic Times,Corporate Earnings Report,Healthcare,nan | Corporate Earnings Report | Healthcare | High | Negative | Dow Jones,3,02841,0.782725,0.782725,0.0,0.0,negative,0.867457,-1,0.61298
1660,2025-04-26,Manufacturing PMI data signals economic expansion,Economic Times,Corporate Earnings Report,Healthcare,Manufacturing PMI data signals economic expansion | Corporate Earnings Report | Healthcare | Medium | Negative | Dow Jones,1,03077,0.802708,0.802708,0.0,0.0,positive,0.831785,1,0.969628
1660,2025-04-26,Manufacturing PMI data signals economic expansion,Economic Times,Corporate Earnings Report,Healthcare,Manufacturing PMI data signals economic expansion | Corporate Earnings Report | Healthcare | Medium | Negative | Dow Jones,2,03165,0.794541,0.794541,0.0,0.0,positive,0.831785,1,0.959763
1660,2025-04-26,Manufacturing PMI data signals economic expansion,Economic Times,Corporate Earnings Report,Healthcare,Manufacturing PMI data signals economic expansion | Corporate Earnings Report | Healthcare | Medium | Negative | Dow Jones,3,03182,0.794345,0.794345,0.0,0.0,positive,0.831785,1,0.959526
1661,2025-03-16,Crude oil prices drop to a multi-year low,Bloomberg,Trade Tariffs Announcement,Transportation,Crude oil prices drop to a multi-year low | Trade Tariffs Announcement | Transportation | Low | Neutral | Nikkei 225,1,03175,0.808465,0.808465,0.0,0.0,negative,0.962729,-1,0.613882
1661,2025-03-16,Crude oil prices drop to a multi-year low,Bloomberg,Trade Tariffs Announcement,Transportation,Crude oil prices drop to a multi-year low | Trade Tariffs Announcement | Transportation | Low | Neutral | Nikkei 225,2,03097,0.80056,0.80056,0.0,0.0,negative,0.962729,-1,0.607879
1661,2025-03-16,Crude oil prices drop to a multi-year low,Bloomberg,Trade Tariffs Announcement,Transportation,Crude oil prices drop to a multi-year low | Trade Tariffs Announcement | Transportation | Low | Neutral | Nikkei 225,3,02840,0.797141,0.797141,0.0,0.0,negative,0.962729,-1,0.605283
1662,2025-02-05,UK's FTSE 100 sees a boost from favorable trade data,Times of India,Bond Market Fluctuation,Finance,UK's FTSE 100 sees a boost from favorable trade data | Bond Market Fluctuation | Finance | Medium | Negative | S&P/TSX Composite,1,03165,0.795907,0.795907,0.0,0.0,positive,0.94704,1,0.984346
1662,2025-02-05,UK's FTSE 100 sees a boost from favorable trade data,Times of India,Bond Market Fluctuation,Finance,UK's FTSE 100 sees a boost from favorable trade data | Bond Market Fluctuation | Finance | Medium | Negative | S&P/TSX Composite,2,03489,0.784373,0.784373,0.0,0.0,positive,0.94704,1,0.970081
1662,2025-02-05,UK's FTSE 100 sees a boost from favorable trade data,Times of India,Bond Market Fluctuation,Finance,UK's FTSE 100 sees a boost from favorable trade data | Bond Market Fluctuation | Finance | Medium | Negative | S&P/TSX Composite,3,02830,0.783791,0.783791,0.0,0.0,positive,0.94704,1,0.969361
1663,2025-07-12,Government spending bill is expected to stimulate the economy,Times of India,Market Rally,Healthcare,Government spending bill is expected to stimulate the economy | Market Rally | Healthcare | Medium | Positive | KOSPI,1,03077,0.80581,0.80581,0.0,0.0,positive,0.913673,1,0.989872
1663,2025-07-12,Government spending bill is expected to stimulate the economy,Times of India,Market Rally,Healthcare,Government spending bill is expected to stimulate the economy | Market Rally | Healthcare | Medium | Positive | KOSPI,2,03411,0.795321,0.795321,0.0,0.0,positive,0.913673,1,0.976987
1663,2025-07-12,Government spending bill is expected to stimulate the economy,Times of India,Market Rally,Healthcare,Government spending bill is expected to stimulate the economy | Market Rally | Healthcare | Medium | Positive | KOSPI,3,03034,0.792918,0.792918,0.0,0.0,positive,0.913673,1,0.974035
1664,2025-02-03,Central Bank Governor signals potential shift in policy,Barron's,Economic Data Release,Retail,Central Bank Governor signals potential shift in policy | Economic Data Release | Retail | Low | Negative | BSE Sensex,1,03081,0.789962,0.789962,0.0,0.0,negative,0.65296,-1,0.661009
1664,2025-02-03,Central Bank Governor signals potential shift in policy,Barron's,Economic Data Release,Retail,Central Bank Governor signals potential shift in policy | Economic Data Release | Retail | Low | Negative | BSE Sensex,2,03047,0.786297,0.786297,0.0,0.0,negative,0.65296,-1,0.657942
1664,2025-02-03,Central Bank Governor signals potential shift in policy,Barron's,Economic Data Release,Retail,Central Bank Governor signals potential shift in policy | Economic Data Release | Retail | Low | Negative | BSE Sensex,3,03175,0.781845,0.781845,0.0,0.0,negative,0.65296,-1,0.654217
1665,2025-06-29,Aerospace and Defense sector sees rally amid geopolitical tensions,Business Standard,Government Policy Announcement,Agriculture,Aerospace and Defense sector sees rally amid geopolitical tensions | Government Policy Announcement | Agriculture | Low | Negative | TSX,1,03081,0.790262,0.790262,0.0,0.0,negative,0.516719,-1,0.688176
1665,2025-06-29,Aerospace and Defense sector sees rally amid geopolitical tensions,Business Standard,Government Policy Announcement,Agriculture,Aerospace and Defense sector sees rally amid geopolitical tensions | Government Policy Announcement | Agriculture | Low | Negative | TSX,2,03182,0.782434,0.782434,0.0,0.0,negative,0.516719,-1,0.681359
1665,2025-06-29,Aerospace and Defense sector sees rally amid geopolitical tensions,Business Standard,Government Policy Announcement,Agriculture,Aerospace and Defense sector sees rally amid geopolitical tensions | Government Policy Announcement | Agriculture | Low | Negative | TSX,3,03486,0.782004,0.782004,0.0,0.0,negative,0.516719,-1,0.680985
1666,2025-08-12,Bond yields tumble as investors seek safe havens,Mint,Cryptocurrency Regulation,Technology,Bond yields tumble as investors seek safe havens | Cryptocurrency Regulation | Technology | Medium | Neutral | FTSE 100,1,03077,0.822338,0.822338,0.0,0.0,negative,0.953942,-1,0.626222
1666,2025-08-12,Bond yields tumble as investors seek safe havens,Mint,Cryptocurrency Regulation,Technology,Bond yields tumble as investors seek safe havens | Cryptocurrency Regulation | Technology | Medium | Neutral | FTSE 100,2,03039,0.816494,0.816494,0.0,0.0,negative,0.953942,-1,0.621772
1666,2025-08-12,Bond yields tumble as investors seek safe havens,Mint,Cryptocurrency Regulation,Technology,Bond yields tumble as investors seek safe havens | Cryptocurrency Regulation | Technology | Medium | Neutral | FTSE 100,3,03190,0.81481,0.81481,0.0,0.0,negative,0.953942,-1,0.62049
1667,2025-07-24,Manufacturing PMI data signals economic expansion,Forbes,Central Bank Meeting,Technology,Manufacturing PMI data signals economic expansion | Central Bank Meeting | Technology | High | Positive | Euro Stoxx 50,1,03165,0.798389,0.798389,0.0,0.0,positive,0.831785,1,0.964411
1667,2025-07-24,Manufacturing PMI data signals economic expansion,Forbes,Central Bank Meeting,Technology,Manufacturing PMI data signals economic expansion | Central Bank Meeting | Technology | High | Positive | Euro Stoxx 50,2,03077,0.794321,0.794321,0.0,0.0,positive,0.831785,1,0.959497
1667,2025-07-24,Manufacturing PMI data signals economic expansion,Forbes,Central Bank Meeting,Technology,Manufacturing PMI data signals economic expansion | Central Bank Meeting | Technology | High | Positive | Euro Stoxx 50,3,03109,0.792772,0.792772,0.0,0.0,positive,0.831785,1,0.957626
1668,2025-04-23,Market braces for a major policy announcement from the EU,MarketWatch,Major Merger/Acquisition,Automotive,Market braces for a major policy announcement from the EU | Major Merger/Acquisition | Automotive | Medium | Negative | Russell 2000,1,03081,0.786631,0.786631,0.0,0.0,neutral,0.55384,0,0.786631
1668,2025-04-23,Market braces for a major policy announcement from the EU,MarketWatch,Major Merger/Acquisition,Automotive,Market braces for a major policy announcement from the EU | Major Merger/Acquisition | Automotive | Medium | Negative | Russell 2000,2,03039,0.786041,0.786041,0.0,0.0,neutral,0.55384,0,0.786041
