concept_id,domain,variant_id,base_meaning,headline
69,tech,1,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,semiconductor cycle briefing is signaling software demand slowdown for technology and innovation themes.
69,tech,2,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,technology and innovation themes are reacting as semiconductor cycle briefing points to software demand slowdown.
69,tech,3,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,"semiconductor cycle briefing now suggests software demand slowdown, putting pressure on technology and innovation themes."
69,tech,4,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,technology and innovation themes are being repriced because semiconductor cycle briefing indicates software demand slowdown.
69,tech,5,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,"software demand slowdown is being signaled by semiconductor cycle briefing, affecting technology and innovation themes."
69,tech,6,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,"After semiconductor cycle briefing, markets are pricing in software demand slowdown for technology and innovation themes."
69,tech,7,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,"semiconductor cycle briefing implies software demand slowdown, so technology and innovation themes are under review."
69,tech,8,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,Investors read semiconductor cycle briefing as a sign of software demand slowdown for technology and innovation themes.
69,tech,9,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,technology and innovation themes face renewed risk after semiconductor cycle briefing signaled software demand slowdown.
69,tech,10,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,"software demand slowdown expectations increased following semiconductor cycle briefing, impacting technology and innovation themes."
69,tech,11,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,semiconductor cycle briefing has shifted expectations toward software demand slowdown for technology and innovation themes.
69,tech,12,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,"With semiconductor cycle briefing released, technology and innovation themes are exposed to software demand slowdown."
69,tech,13,semiconductor cycle briefing signals software demand slowdown for technology and innovation themes,"technology and innovation themes are sensitive to software demand slowdown, and semiconductor cycle briefing reinforces that view."
